Time,accX1,accY1,accZ1,accX2,accY2,accZ2,wX1,wY1,wZ1,wX2,wY2,wZ2
4.650021,0.258715121,0.072940654,-0.894616869,-0.094934336,-0.387452016,0.989141461,-0.166006133,-0.223029092,1.02534759,17.39501953,-3.41796875,-1.892089844
4.660029,0.253833981,0.032183093,-0.897301447,-0.092615,-0.379761586,0.990728375,-0.137761101,-0.262199074,0.706125557,20.20263672,-3.723144531,-1.708984375
4.670021,0.253589924,0.06537488,-0.892664413,-0.094201914,-0.376831898,0.994756695,-0.136428788,-0.292309314,0.385837674,18.06640625,-3.479003906,-1.647949219
4.68003,0.271162053,0.065130823,-0.887783175,-0.093591563,-0.37732018,0.990850445,-0.126036748,-0.339473218,0.262199074,14.70947266,-3.295898438,-1.708984375
4.690021,0.265060628,0.083923232,-0.87582443,-0.095056406,-0.37365807,0.994146344,-0.151883617,-0.398627877,0.310162336,13.24462891,-3.112792969,-1.831054688
4.70002,0.268477426,0.096614209,-0.865574035,-0.095056406,-0.371460805,0.995855328,-0.185724348,-0.483895868,0.53079325,10.80322266,-2.868652344,-1.892089844
4.71002,0.284829271,0.107108673,-0.871675412,-0.093591563,-0.367188344,0.997320172,-0.151084229,-0.548646212,0.813243508,6.958007813,-2.563476563,-2.136230469
4.720022,0.278239707,0.102959698,-0.858008219,-0.094934336,-0.367188344,0.997198102,-0.130300149,-0.632049024,1.11674428,1.831054688,-2.319335938,-2.563476563
4.730022,0.262376001,0.088316261,-0.860692894,-0.093835703,-0.374024281,0.995367047,-0.151883617,-0.691470146,1.443427324,-2.380371094,-1.831054688,-2.807617188
4.740001,0.244559814,0.067327339,-0.863621579,-0.094201914,-0.375977406,0.99255943,-0.17506586,-0.678147018,1.620891333,-2.380371094,-1.831054688,-2.807617188
4.75002,0.217713517,0.060493735,-0.872895745,-0.09273707,-0.375367055,0.993902203,-0.208640128,-0.630983174,1.671785593,0.183105469,-2.380371094,-2.319335938
4.760001,0.215761049,0.053416074,-0.896569325,-0.094446055,-0.371582875,0.990850445,-0.182793275,-0.574759543,1.601173043,0.183105469,-2.380371094,-2.319335938
4.770021,0.190379094,0.053416074,-0.908772176,-0.094568125,-0.371704945,0.99670982,-0.107917301,-0.52146709,1.369350672,7.629394531,-2.685546875,-2.014160156
4.78003,0.158651657,0.042921612,-0.897545553,-0.095300547,-0.367310414,0.99658775,-0.05142726,-0.468174547,1.105552793,7.629394531,-2.685546875,-2.014160156
4.790021,0.173051034,0.035355837,-0.897301447,-0.096765391,-0.369019398,0.995611188,0.003730475,-0.353862166,0.836159289,5.004882813,-2.502441406,-2.136230469
4.80002,0.176223775,0.045362185,-0.898521781,-0.096765391,-0.367920766,0.994390484,0.043699846,-0.246477783,0.639509916,4.821777344,-2.563476563,-2.258300781
4.810021,0.191355335,0.029010348,-0.880949579,-0.095788828,-0.367798695,0.994756695,0.061286367,-0.197715163,0.468441039,5.432128906,-2.624511719,-2.197265625
4.82002,0.194039962,0.004604624,-0.876556552,-0.097009531,-0.371582875,0.995000836,0.072211333,-0.196915776,0.221163854,8.422851563,-2.868652344,-2.075195313
4.830021,0.185253897,0.029986578,-0.87997335,-0.09664332,-0.370484242,0.994756695,0.064217456,-0.189454809,-0.001598775,15.13671875,-3.479003906,-1.586914063
4.840021,0.204046312,0.040725097,-0.883878263,-0.095544688,-0.371338734,0.995855328,0.011191424,-0.209439516,-0.09272895,22.33886719,-4.028320313,-0.915527344
4.85002,0.215761049,0.057076934,-0.884122368,-0.095544688,-0.371338734,0.995855328,-0.081537522,-0.237950996,-0.016254211,22.33886719,-4.028320313,-0.915527344
4.860021,0.223082772,0.07977426,-0.908772176,-0.091760508,-0.350952992,1.003179547,-0.17506586,-0.303234309,0.105519146,21.91162109,-4.028320313,-0.854492188
4.87002,0.207951224,0.073184711,-0.915361667,-0.091760508,-0.350952992,1.003179547,-0.310428768,-0.387169987,0.212370604,21.91162109,-4.028320313,-0.854492188
4.88002,0.191355335,0.063422422,-0.920242807,-0.093225352,-0.348511586,1.005376813,-0.387969375,-0.416480839,0.258735061,10.80322266,-2.990722656,-1.708984375
4.890021,0.174271319,0.056832875,-0.918778465,-0.093225352,-0.348511586,1.005376813,-0.390367538,-0.376777947,0.277120978,9.643554688,-2.868652344,-1.770019531
4.90002,0.15352646,0.056344761,-0.922927483,-0.092615,-0.343384633,1.007452008,-0.351730466,-0.258468598,0.223562017,7.995605469,-2.685546875,-1.770019531
4.91002,0.16499714,0.067327339,-0.930005088,-0.092615,-0.343384633,1.007452008,-0.305632442,-0.106851459,0.149485439,4.211425781,-2.319335938,-2.014160156
4.920021,0.19745676,0.075625284,-0.935130334,-0.09652125,-0.347290883,1.010747906,-0.27738744,-0.031709034,0.116444103,-0.915527344,-1.953125,-2.44140625
4.93002,0.193795905,0.067327339,-0.928052632,-0.095666758,-0.349610219,1.003423688,-0.229957119,0.000532925,0.091130167,-3.601074219,-1.831054688,-2.807617188
4.94002,0.183057384,0.06805951,-0.925612062,-0.094323984,-0.349610219,1.005376813,-0.209705979,0.012523737,-0.040235836,-0.48828125,-2.136230469,-2.563476563
4.95002,0.173783205,0.064154594,-0.885830719,-0.095056406,-0.345337758,1.004766461,-0.254738122,-0.02797856,-0.154548228,2.502441406,-2.380371094,-2.380371094
4.960021,0.196724589,0.059029392,-0.884366377,-0.093835703,-0.347535023,1.006109234,-0.330147028,-0.075675346,-0.133764163,3.173828125,-2.380371094,-2.258300781
4.970013,0.206730939,0.071232255,-0.889735631,-0.093713633,-0.342652211,1.007207867,-0.332545161,-0.110315464,-0.077540584,3.723144531,-2.44140625,-2.258300781
4.98002,0.196968646,0.067327339,-0.880217456,-0.09249293,-0.340332875,1.006353375,-0.347467095,-0.167338446,0.011990812,1.403808594,-2.319335938,-2.380371094
4.990013,0.190135037,0.06976791,-0.87509221,-0.094079844,-0.345703969,1.005987164,-0.332278699,-0.203044415,0.079405814,-2.197265625,-1.831054688,-2.502441406
5.000015,0.167193665,0.069035738,-0.860448789,-0.093347422,-0.348755727,1.005132672,-0.321353763,-0.243280247,0.110581927,-3.540039063,-1.770019531,-2.502441406
5.01002,0.160360057,0.071720369,-0.868014605,-0.093713633,-0.350464711,1.005987164,-0.296839207,-0.279252678,0.115111791,-3.234863281,-1.770019531,-2.563476563
5.02002,0.158651657,0.088804375,-0.883634254,-0.093591563,-0.349732289,1.005254742,-0.21610108,-0.286180705,0.117243491,-2.563476563,-1.831054688,-2.380371094
5.030019,0.144496338,0.095637981,-0.877776886,-0.094079844,-0.348877797,1.00440025,-0.158012256,-0.300569683,0.137228176,-2.44140625,-1.831054688,-2.44140625
5.040022,0.138638957,0.092465234,-0.884854491,-0.094568125,-0.352906117,1.003911969,-0.172667682,-0.313359886,0.139359877,-3.41796875,-1.708984375,-2.502441406
5.050021,0.140835471,0.084411346,-0.880461464,-0.095056406,-0.354248891,1.00427818,-0.196116373,-0.343736589,0.051693719,-2.807617188,-1.770019531,-2.502441406
5.06002,0.139615186,0.087828147,-0.871431403,-0.093835703,-0.352417836,1.003057477,-0.172934145,-0.375978559,0.028511487,-1.281738281,-1.892089844,-2.502441406
5.07002,0.14352011,0.08758409,-0.87753278,-0.093835703,-0.352417836,1.004156109,-0.132165387,-0.38024193,0.090597242,-0.793457031,-2.014160156,-2.502441406
5.080021,0.146692851,0.089048435,-0.886562939,-0.093835703,-0.354737172,1.001714703,-0.08020521,-0.403157741,0.143090352,-1.770019531,-1.953125,-2.624511719
5.09002,0.134001874,0.089536549,-0.893640641,-0.095056406,-0.355591664,1.003423688,-0.071411945,-0.43113628,0.222762644,-1.159667969,-1.831054688,-2.502441406
5.100022,0.141567654,0.087095976,-0.923659606,-0.095178477,-0.356324086,1.002447125,-0.143090352,-0.426073521,0.312027574,1.46484375,-2.136230469,-2.380371094
5.110023,0.135222159,0.078553971,-0.934886229,-0.094690195,-0.35400475,1.004888531,-0.159078106,-0.383173048,0.319488525,3.845214844,-2.319335938,-2.380371094
5.12002,0.141323597,0.085143517,-0.942208036,-0.094812266,-0.351441273,1.005132672,-0.163075045,-0.358924955,0.248343036,4.211425781,-2.380371094,-2.319335938
5.130023,0.134489988,0.084655403,-0.941963931,-0.095178477,-0.350830922,1.003911969,-0.20570904,-0.349332303,0.162009194,2.319335938,-2.258300781,-2.502441406
5.140021,0.120822783,0.083191061,-0.930249194,-0.094201914,-0.356690297,1.000860211,-0.28777948,-0.328548223,0.098058186,1.403808594,-2.136230469,-2.502441406
5.15002,0.130829133,0.087095976,-0.915849781,-0.094201914,-0.353272328,1.003179547,-0.347200602,-0.283516079,0.058888208,4.516601563,-2.502441406,-2.44140625
5.160021,0.12594798,0.088804375,-0.90437915,-0.094690195,-0.349121938,1.004766461,-0.371715158,-0.239549771,0.061019909,6.8359375,-2.685546875,-2.319335938
5.170021,0.113012952,0.079042085,-0.880217456,-0.095056406,-0.347779164,1.005620953,-0.328814715,-0.19638285,-0.005062787,6.042480469,-2.563476563,-2.319335938
5.18002,0.100566032,0.074649056,-0.863865587,-0.094812266,-0.350952992,1.005254742,-0.248076573,-0.151084229,-0.087399691,4.211425781,-2.502441406,-2.380371094
5.19002,0.106179343,0.082702947,-0.873139754,-0.094079844,-0.350464711,1.006231305,-0.181194484,-0.079405814,-0.053558957,4.333496094,-2.502441406,-2.380371094
5.20002,0.108863977,0.086607862,-0.885586711,-0.094568125,-0.344361195,1.006841656,-0.126836136,0.003730475,-0.033840735,4.699707031,-2.44140625,-2.319335938
5.210021,0.113501066,0.097590437,-0.899009895,-0.093713633,-0.345093617,1.008550641,-0.099390499,0.075941809,-0.030643184,0.854492188,-2.136230469,-2.502441406
5.22002,0.121310897,0.111257643,-0.905599386,-0.094934336,-0.34997643,1.005865094,-0.126836136,0.07194487,-0.03011026,-3.967285156,-1.831054688,-2.746582031
5.23002,0.118382207,0.109549243,-0.919022571,-0.094690195,-0.355347523,1.002325055,-0.15428178,0.062085759,-0.042367533,-4.699707031,-1.708984375,-2.868652344
5.240021,0.125215809,0.105156211,-0.908772176,-0.094446055,-0.353760609,1.001836773,-0.118842266,0.086333841,-0.069280244,-1.037597656,-2.014160156,-2.624511719
5.250021,0.120578726,0.09490581,-0.881681798,-0.094812266,-0.349610219,1.004766461,-0.070079632,0.110848397,-0.047963247,1.46484375,-2.136230469,-2.44140625
5.26002,0.107399635,0.092709291,-0.865085921,-0.094323984,-0.349121938,1.002447125,-0.06261868,0.128701374,-0.096725874,-0.061035156,-2.075195313,-2.563476563
5.270023,0.115209465,0.098810722,-0.869478947,-0.095422617,-0.352417836,1.003911969,-0.079139359,0.131898925,-0.16573967,-2.44140625,-1.892089844,-2.624511719
5.28002,0.129120734,0.098566665,-0.862889359,-0.095178477,-0.354737172,1.003423688,-0.078073502,0.119375192,-0.166272581,-2.624511719,-1.953125,-2.746582031
5.290013,0.143031996,0.094661753,-0.854347412,-0.094446055,-0.356079945,1.002325055,-0.06261868,0.079672284,-0.114578865,-1.770019531,-2.075195313,-2.746582031
5.30002,0.135710273,0.101739413,-0.848245938,-0.094568125,-0.35412682,1.003301617,-0.066082694,0.032508422,-0.051693719,-0.183105469,-2.075195313,-2.563476563
5.310022,0.122775239,0.098810722,-0.84971028,-0.095910898,-0.355469594,1.003789898,-0.067947932,-0.028777948,0.015987748,1.159667969,-2.136230469,-2.502441406
5.320021,0.121799011,0.098322608,-0.873383859,-0.095056406,-0.355469594,1.003545758,-0.063418068,-0.018652374,0.086333841,1.647949219,-2.197265625,-2.44140625
5.33002,0.127656379,0.102227527,-0.898033667,-0.095666758,-0.35400475,1.002935406,-0.067415006,0.010658499,0.120174579,2.502441406,-2.319335938,-2.502441406
5.340021,0.133269703,0.108573015,-0.912432983,-0.094690195,-0.354615102,1.002569195,-0.079139359,0.016254211,0.123638593,3.723144531,-2.44140625,-2.502441406
5.35002,0.151329935,0.101495356,-0.933665992,-0.094568125,-0.354859242,1.002813336,-0.067415006,0.029310873,0.081271052,4.638671875,-2.563476563,-2.380371094
5.36002,0.142299825,0.106132445,-0.934886229,-0.095422617,-0.354859242,1.003301617,-0.079672284,0.015987748,-0.025313934,6.286621094,-2.685546875,-2.319335938
5.370022,0.126192037,0.109549243,-0.913653316,-0.094690195,-0.350342641,1.003911969,-0.119375192,0.019984685,-0.090597242,8.178710938,-2.807617188,-2.197265625
5.38002,0.137662729,0.102471584,-0.900718246,-0.094568125,-0.352417836,1.006719586,-0.147620216,0.042101074,-0.07194487,8.422851563,-2.807617188,-2.197265625
5.390021,0.133269703,0.097102323,-0.87997335,-0.093957773,-0.348023305,1.004156109,-0.147620216,0.036771823,-0.060753446,8.666992188,-2.868652344,-2.136230469
5.40002,0.139127072,0.094417696,-0.881437693,-0.092981211,-0.345093617,1.006841656,-0.122039817,0.011191424,-0.02158346,7.690429688,-2.807617188,-2.136230469
5.41002,0.160360057,0.095149867,-0.897789562,-0.093469492,-0.345948109,1.006963727,-0.071411945,0.006128637,-0.020251149,5.37109375,-2.624511719,-2.258300781
5.42002,0.157675429,0.090024664,-0.9060875,-0.092981211,-0.345215688,1.005620953,-0.105252676,-0.02904441,-0.015188362,2.807617188,-2.502441406,-2.380371094
5.43002,0.147913136,0.09490581,-0.913165202,-0.093469492,-0.347535023,1.006475445,-0.167604893,-0.078073502,-0.009326187,0.610351563,-2.258300781,-2.502441406
5.44002,0.146692851,0.092709291,-0.925123948,-0.094201914,-0.34997643,1.004766461,-0.224094957,-0.115111791,-0.045565084,0.549316406,-2.197265625,-2.44140625
5.450021,0.114721351,0.108817072,-0.92170715,-0.093469492,-0.34631432,1.006963727,-0.285914242,-0.134297088,-0.100189894,2.258300781,-2.258300781,-2.44140625
5.460029,0.12350741,0.107596787,-0.905843492,-0.093469492,-0.344849477,1.00818443,-0.314958632,-0.121240422,-0.131099537,1.953125,-2.197265625,-2.380371094
5.47002,0.138150843,0.113210105,-0.900718246,-0.093103281,-0.346436391,1.006475445,-0.285914242,-0.107117914,-0.138294026,-0.244140625,-2.075195313,-2.502441406
5.48003,0.126192037,0.119311536,-0.897789562,-0.094323984,-0.347168813,1.005376813,-0.280318528,-0.106052071,-0.075941809,-1.525878906,-2.075195313,-2.563476563
5.490021,0.119114384,0.111745757,-0.900962351,-0.094446055,-0.346924672,1.009283063,-0.267261863,-0.083935678,-0.01385605,-2.136230469,-1.953125,-2.563476563
5.50003,0.109108034,0.113454162,-0.910724632,-0.094690195,-0.347535023,1.006109234,-0.230490044,-0.030643184,-0.022116385,-4.516601563,-1.647949219,-2.685546875
5.51002,0.103494716,0.111257643,-0.904623158,-0.094323984,-0.348999867,1.00440025,-0.217966303,0.053825419,-0.031442571,-6.530761719,-1.46484375,-2.807617188
5.52003,0.125459866,0.105400268,-0.889735631,-0.094201914,-0.352661977,1.002569195,-0.180128634,0.118842266,-0.034906585,-7.080078125,-1.46484375,-2.807617188
5.530023,0.139371129,0.103935926,-0.897057439,-0.095666758,-0.355103383,1.002447125,-0.12230628,0.163874418,-0.050894335,-6.896972656,-1.46484375,-2.807617188
5.540022,0.134734045,0.111745757,-0.90926029,-0.094568125,-0.356568227,1.001592633,-0.106851459,0.194517612,-0.071411945,-6.164550781,-1.525878906,-2.868652344
5.55002,0.13351376,0.112721991,-0.895837105,-0.093957773,-0.356202016,1.002080914,-0.112713635,0.195583463,-0.108450226,-5.065917969,-1.586914063,-2.868652344
5.560021,0.133025646,0.090512778,-0.873139754,-0.095910898,-0.360108266,1.001104352,-0.135629401,0.154548228,-0.238483921,-4.455566406,-1.586914063,-2.868652344
5.57,0.134489988,0.103691869,-0.85776421,-0.095178477,-0.363282094,0.998296734,-0.186523736,0.100722812,-0.263797849,-4.455566406,-1.586914063,-2.868652344
5.580023,0.135222159,0.107840844,-0.863133465,-0.095178477,-0.36181725,0.999029156,-0.204909652,0.065549769,-0.212903515,1.159667969,-2.44140625,-2.44140625
5.59,0.138150843,0.114186333,-0.888515395,-0.095422617,-0.358887563,1.001348492,-0.168937206,0.083669223,-0.173200607,1.159667969,-2.44140625,-2.44140625
5.60002,0.132537532,0.132490628,-0.909992413,-0.094690195,-0.35400475,1.002202984,-0.157745793,0.110049009,-0.157745793,4.272460938,-2.44140625,-2.319335938
5.61003,0.134978102,0.140056401,-0.915117659,-0.095544688,-0.35388268,1.002813336,-0.193451747,0.110315464,-0.165473193,4.272460938,-2.44140625,-2.319335938
5.620022,0.131317247,0.137127711,-0.914141431,-0.095300547,-0.355225453,1.002935406,-0.237950996,0.116977029,-0.147353753,-0.366210938,-2.197265625,-2.746582031
5.630029,0.137174615,0.135907426,-0.898521781,-0.096155039,-0.357178578,1.000127789,-0.271525264,0.112713635,-0.109516084,0.793457031,-2.258300781,-2.624511719
5.640014,0.145472566,0.133222799,-0.895348991,-0.096277109,-0.360352406,0.999029156,-0.263531387,0.112180702,-0.08207044,2.9296875,-2.319335938,-2.502441406
5.65002,0.155478916,0.141032629,-0.884122368,-0.095788828,-0.358399281,1.001958844,-0.243813157,0.091130167,-0.060486984,4.150390625,-2.502441406,-2.44140625
5.66002,0.160848171,0.147378124,-0.895837105,-0.095178477,-0.355713734,1.001470563,-0.235819295,0.030643184,-0.021050537,4.333496094,-2.502441406,-2.319335938
5.67002,0.160116,0.148354352,-0.898277676,-0.095788828,-0.357178578,1.001470563,-0.24461256,-0.018918836,-0.001332312,4.638671875,-2.502441406,-2.258300781
5.68002,0.159383829,0.140300458,-0.889003509,-0.095788828,-0.357178578,1.001470563,-0.240082696,-0.071678407,-0.012257273,4.638671875,-2.502441406,-2.258300781
5.690021,0.159139772,0.128341652,-0.886806947,-0.095300547,-0.351685414,1.001348492,-0.240615621,-0.122572735,-0.001865237,0.427246094,-2.197265625,-2.563476563
5.70002,0.159139772,0.1315144,-0.889735631,-0.095300547,-0.351685414,1.001348492,-0.219298616,-0.145488501,-0.010658499,0.427246094,-2.197265625,-2.563476563
5.710021,0.159139772,0.142985086,-0.888515395,-0.095178477,-0.354737172,1.003301617,-0.211038291,-0.17346707,0.022915773,-4.028320313,-1.770019531,-2.746582031
5.720021,0.1401033,0.145181599,-0.889979737,-0.095178477,-0.354737172,1.003301617,-0.207574263,-0.198780999,0.078872897,-5.676269531,-1.586914063,-2.868652344
5.730014,0.127412322,0.136639597,-0.891199973,-0.094568125,-0.359986195,0.999395367,-0.214768767,-0.175865233,0.126036748,-5.676269531,-1.647949219,-2.868652344
5.74002,0.130585076,0.129561937,-0.891932193,-0.095666758,-0.363160023,0.999517438,-0.1931853,-0.127102599,0.130300149,-4.39453125,-1.708984375,-2.807617188
5.750014,0.132781589,0.126389196,-0.890467851,-0.094568125,-0.362427602,0.999639508,-0.156946406,-0.073810108,0.115644716,-3.051757813,-1.770019531,-2.746582031
5.76002,0.139127072,0.132002514,-0.895837105,-0.095666758,-0.362549672,0.997808453,-0.132698312,-0.014388974,0.104719758,-1.831054688,-1.892089844,-2.685546875
5.770014,0.140347357,0.138836116,-0.902670702,-0.09639918,-0.363648305,0.999517438,-0.119641654,0.02158346,0.09033078,-1.098632813,-2.014160156,-2.563476563
5.780019,0.137174615,0.13639554,-0.895593097,-0.095788828,-0.364502797,0.998662945,-0.127369061,0.015721286,0.034107197,-0.915527344,-2.014160156,-2.563476563
5.790014,0.134245931,0.140056401,-0.891199973,-0.094568125,-0.362793813,0.996099469,-0.13456355,-0.007727412,-0.034906585,-0.061035156,-2.136230469,-2.624511719
5.80002,0.13351376,0.147134067,-0.886318833,-0.095300547,-0.363282094,0.997686383,-0.138294026,-0.009592649,-0.062085759,1.098632813,-2.136230469,-2.563476563
5.810019,0.143276053,0.154699835,-0.884854491,-0.095666758,-0.362915883,0.995611188,-0.166539043,-0.035705972,-0.040235836,1.831054688,-2.319335938,-2.502441406
5.82002,0.1401033,0.152259265,-0.882169912,-0.095910898,-0.365235219,0.999029156,-0.172667682,-0.070346095,0.000266462,2.502441406,-2.319335938,-2.44140625
5.830013,0.12594798,0.15347955,-0.882902035,-0.09639918,-0.363282094,0.996221539,-0.184392035,-0.077274114,0.046364475,3.784179688,-2.44140625,-2.502441406
5.840019,0.126192037,0.145181599,-0.877044666,-0.094812266,-0.36169518,0.999761578,-0.192918837,-0.101255737,0.021849923,4.577636719,-2.502441406,-2.44140625
5.850021,0.127656379,0.150550865,-0.876068438,-0.095788828,-0.36193932,1.00037193,-0.212637067,-0.127369061,0.009592649,3.051757813,-2.319335938,-2.380371094
5.860019,0.134978102,0.152015208,-0.886318833,-0.095056406,-0.362549672,0.997198102,-0.227825418,-0.138027564,0.028511487,0.9765625,-2.319335938,-2.502441406
5.870014,0.143031996,0.154211721,-0.900962351,-0.095178477,-0.360962758,0.998907086,-0.22542727,-0.12337213,0.063684531,0.305175781,-2.197265625,-2.563476563
5.880021,0.141323597,0.150550865,-0.897057439,-0.094934336,-0.360352406,1.000982281,-0.24514547,-0.120174579,0.079672284,-0.671386719,-2.136230469,-2.502441406
5.890013,0.140835471,0.156408234,-0.897545553,-0.094446055,-0.363037953,1.000982281,-0.280052066,-0.138027564,0.08233691,-2.685546875,-2.014160156,-2.746582031
5.90002,0.151329935,0.162265615,-0.912921097,-0.094446055,-0.362793813,0.997686383,-0.274189889,-0.143623278,0.074076563,-3.479003906,-1.831054688,-2.746582031
5.910014,0.154014574,0.170319496,-0.902914808,-0.095544688,-0.365113148,0.997930523,-0.269127101,-0.162275642,0.090863705,-2.990722656,-1.770019531,-2.685546875
5.92002,0.142787939,0.164462128,-0.894372763,-0.096032969,-0.368042836,0.99670982,-0.270459414,-0.196649313,0.108450226,-1.892089844,-1.892089844,-2.685546875
5.930021,0.135466216,0.155432006,-0.899986123,-0.095788828,-0.368286977,0.999151227,-0.229690656,-0.173200607,0.091396637,0.854492188,-2.197265625,-2.563476563
5.94002,0.124483638,0.142741029,-0.888271289,-0.095422617,-0.362305531,0.998907086,-0.170535982,-0.108983152,0.061019909,3.662109375,-2.44140625,-2.380371094
5.950019,0.116185693,0.145425656,-0.880461464,-0.097375742,-0.363037953,1.001226422,-0.1334977,-0.063950993,0.023182238,3.112792969,-2.380371094,-2.44140625
5.960021,0.112036718,0.152503322,-0.876800658,-0.097986094,-0.363160023,0.997686383,-0.115644716,-0.022915773,0.015721286,-0.48828125,-2.136230469,-2.624511719
5.97002,0.110328319,0.155187949,-0.88070557,-0.096277109,-0.367066273,0.994512555,-0.105519146,0.004529862,0.019718224,-3.479003906,-1.892089844,-2.868652344
5.980014,0.114233237,0.160801272,-0.893640641,-0.097619883,-0.368531117,0.995244977,-0.10178867,0.034906585,0.000266462,-4.638671875,-1.770019531,-2.807617188
5.990014,0.123995524,0.17080761,-0.894616869,-0.097253672,-0.368897328,0.997320172,-0.091929555,0.07087902,-0.018385911,-5.310058594,-1.708984375,-2.9296875
6.000014,0.130585076,0.168122983,-0.882658026,-0.096277109,-0.369995961,0.994878766,-0.075675346,0.073543645,-0.018918836,-6.34765625,-1.586914063,-2.990722656
6.010021,0.1401033,0.165682413,-0.875336316,-0.097131602,-0.374878773,0.994390484,-0.038637057,0.048229709,-0.005062787,-6.408691406,-1.586914063,-2.9296875
6.020022,0.13107319,0.166658641,-0.868258613,-0.096765391,-0.377076039,0.993780133,-0.025580399,0.018918836,0.043433387,-3.784179688,-1.831054688,-2.868652344
6.03002,0.123995524,0.160557215,-0.874848202,-0.096277109,-0.375855336,0.993413922,-0.034107197,0.011990812,0.100989282,0.366210938,-2.136230469,-2.746582031
6.040014,0.113257009,0.153723607,-0.879485236,-0.095544688,-0.374024281,0.99255943,-0.023448698,0.073810108,0.119375192,4.699707031,-2.44140625,-2.502441406
6.050014,0.108131806,0.15347955,-0.884610482,-0.09639918,-0.371827016,0.993413922,-0.014921899,0.126303226,0.091663092,8.30078125,-2.868652344,-2.258300781
6.06002,0.110328319,0.159092861,-0.885586711,-0.098230234,-0.370972523,0.99670982,-0.04769678,0.154548228,0.02904441,9.27734375,-2.9296875,-2.258300781
6.07002,0.125215809,0.162509672,-0.890223745,-0.09652125,-0.366577992,0.995855328,-0.110315464,0.148686066,-0.02797856,8.972167969,-2.990722656,-2.136230469
6.08002,0.126436094,0.161045329,-0.885830719,-0.09652125,-0.365967641,0.996343609,-0.151084229,0.129500762,-0.093261868,7.934570313,-2.868652344,-2.258300781
6.090021,0.136686501,0.1617775,-0.881681798,-0.095666758,-0.364624867,0.999273297,-0.166539043,0.110848397,-0.123105668,6.652832031,-2.746582031,-2.319335938
6.100014,0.151085878,0.165194299,-0.878020894,-0.094812266,-0.363160023,0.997808453,-0.13456355,0.107384384,-0.093261868,5.249023438,-2.685546875,-2.44140625
6.110021,0.159871943,0.171295724,-0.879729342,-0.094446055,-0.363648305,0.999151227,-0.098857582,0.081803977,-0.040502299,3.967285156,-2.44140625,-2.44140625
6.120021,0.164753083,0.175688763,-0.884366377,-0.094079844,-0.363160023,0.999883648,-0.088998467,0.033574272,0.002664625,2.807617188,-2.319335938,-2.44140625
6.130023,0.153770517,0.168855154,-0.884854491,-0.095666758,-0.364502797,0.998785016,-0.078606427,-0.008793262,0.034906585,1.525878906,-2.258300781,-2.44140625
6.14002,0.149621536,0.164706185,-0.891932193,-0.096155039,-0.36560143,0.996221539,-0.065549769,-0.029577335,0.059154671,0.793457031,-2.258300781,-2.624511719
6.150021,0.143031996,0.169831382,-0.888515395,-0.097253672,-0.367554555,0.995489117,-0.053026035,-0.03757121,0.069280244,0.244140625,-2.258300781,-2.685546875
6.160021,0.138638957,0.1617775,-0.886074825,-0.095788828,-0.3657235,0.995122906,-0.058355279,-0.055690661,0.084202148,0.732421875,-2.319335938,-2.563476563
6.170021,0.131317247,0.164706185,-0.886074825,-0.097864023,-0.366944203,0.99646568,-0.084202148,-0.045831546,0.087399691,0.793457031,-2.258300781,-2.624511719
6.18002,0.123995524,0.155676063,-0.879241228,-0.09639918,-0.368409047,0.996099469,-0.116444103,-0.045298621,0.065816231,0.732421875,-2.258300781,-2.624511719
6.19002,0.129364791,0.163974014,-0.886318833,-0.095056406,-0.367798695,0.99670982,-0.134297088,-0.024781011,0.070079632,2.014160156,-2.380371094,-2.502441406
6.200021,0.134001874,0.166414584,-0.892664413,-0.093469492,-0.364746938,1.00061607,-0.130300149,0.004796324,0.099923424,4.028320313,-2.44140625,-2.380371094
6.210023,0.141323597,0.167878926,-0.895837105,-0.093713633,-0.362549672,1.000738141,-0.127102599,-0.001598775,0.104986221,3.967285156,-2.502441406,-2.44140625
6.22002,0.144008224,0.172271965,-0.890955965,-0.092370859,-0.357911,0.999029156,-0.148686066,-0.032241959,0.094327718,1.220703125,-2.319335938,-2.624511719
6.23002,0.149865593,0.163974014,-0.888271289,-0.094568125,-0.366700063,0.998662945,-0.16520673,-0.058355279,0.111381322,-1.892089844,-1.953125,-2.685546875
6.240023,0.143031996,0.155676063,-0.886318833,-0.09652125,-0.370850453,0.995733258,-0.170802444,-0.091663092,0.104186833,-1.831054688,-2.075195313,-2.685546875
6.250021,0.130096962,0.156164177,-0.878997122,-0.097619883,-0.367066273,0.994878766,-0.168137819,-0.095926493,0.080471672,0.549316406,-2.197265625,-2.685546875
6.260021,0.137662729,0.15347955,-0.880461464,-0.096155039,-0.36584557,0.997320172,-0.146287903,-0.066082694,0.052226644,2.380371094,-2.319335938,-2.502441406
6.270014,0.133025646,0.157140405,-0.878509008,-0.09652125,-0.369141469,0.997930523,-0.138826951,-0.053026035,0.037038282,3.112792969,-2.44140625,-2.44140625
6.280014,0.130096962,0.1634859,-0.886562939,-0.095910898,-0.366211781,0.998540875,-0.125770286,-0.041568145,0.031176111,3.784179688,-2.502441406,-2.44140625
6.290014,0.127656379,0.165682413,-0.885830719,-0.095788828,-0.362793813,0.998052594,-0.115644716,-0.025047474,0.030643184,3.601074219,-2.502441406,-2.502441406
